filename,H0,H1,H2,range3,median3,oracle3,unique_prompt_texts,H0_H1_abs,H0_H2_abs,H1_H2_abs,box_H0_H1,box_H0_H2,box_H1_H2
2897.png,0.9107798165137615,0.9109707064905227,0.9101575980674106,0.0008131084231121077,0.9107798165137615,0.9109707064905227,3,0.00019088997676119934,0.0006222184463509084,0.0008131084231121077,0.9384404924760602,0.8974008207934336,0.956268221574344
2898.png,0.8696777905638665,0.8703917050691244,0.8703917050691244,0.0007139145052579288,0.8703917050691244,0.8703917050691244,2,0.0007139145052579288,0.0007139145052579288,0.0,0.9565217391304348,0.9565217391304348,1.0
2910.png,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.9672131147540983,0.5559515324305061,0.5747973470891673
2912.png,0.8494768815389807,0.849527665317139,0.6555583188261627,0.1939693464909763,0.8494768815389807,0.849527665317139,3,5.078377815825874e-05,0.19391856271281804,0.1939693464909763,0.9833333333333333,0.23040254237288135,0.2265625
2916.png,0.8198636806231743,0.8198636806231743,0.8198636806231743,0.0,0.8198636806231743,0.8198636806231743,2,0.0,0.0,0.0,1.0,1.0,1.0
2920.png,0.8431408493736633,0.8090525121351573,0.8459475929311395,0.03689508079598225,0.8431408493736633,0.8459475929311395,3,0.03408833723850602,0.0028067435574762323,0.03689508079598225,0.9615528182157521,0.9827586206896551,0.9449743213499633
2924.png,0.8711907005969212,0.8420256991685563,0.8446130500758725,0.029165001428364867,0.8446130500758725,0.8711907005969212,3,0.029165001428364867,0.026577650521048657,0.0025873509073162104,0.9158186864014801,0.9357277882797732,0.9787234042553191
2927.png,0.8930051182061906,0.8917135174773894,0.8675844806007509,0.025420637605439667,0.8917135174773894,0.8930051182061906,3,0.00129160072880119,0.025420637605439667,0.024129036876638477,0.9736842105263158,0.8756281407035176,0.8987749838813669
2933.png,0.8160610139075819,0.8160610139075819,0.8090040927694406,0.00705692113814127,0.8160610139075819,0.8160610139075819,3,0.0,0.00705692113814127,0.00705692113814127,1.0,0.975609756097561,0.975609756097561
2940.png,0.022743259085580305,0.02781819239946459,0.02781819239946459,0.005074933313884283,0.02781819239946459,0.02781819239946459,2,0.005074933313884283,0.005074933313884283,0.0,0.8976063829787234,0.8976063829787234,1.0
2941.png,0.9321683504310176,0.9316522893165229,0.9316522893165229,0.0005160611144947591,0.9316522893165229,0.9321683504310176,2,0.0005160611144947591,0.0005160611144947591,0.0,0.9757638072855465,0.9757638072855465,1.0
2943.png,0.9077255950108184,0.9082813891362422,0.9036221681812364,0.004659220955005816,0.9077255950108184,0.9082813891362422,3,0.0005557941254238363,0.00410342682958198,0.004659220955005816,0.9795918367346939,0.9183673469387755,0.9375
2947.png,0.8121918422232183,0.8215743440233236,0.8215743440233236,0.009382501800105358,0.8215743440233236,0.8215743440233236,3,0.009382501800105358,0.009382501800105358,0.0,0.9743589743589743,0.9743589743589743,1.0
2951.png,0.8493167701863354,0.8493167701863354,0.8374019454032005,0.011914824783134992,0.8493167701863354,0.8493167701863354,3,0.0,0.011914824783134992,0.011914824783134992,1.0,0.967741935483871,0.967741935483871
2955.png,0.7193937958797064,0.7154742096505824,0.7154742096505824,0.003919586229124028,0.7154742096505824,0.7193937958797064,3,0.003919586229124028,0.003919586229124028,0.0,0.8918918918918919,0.8918918918918919,1.0
2957.png,0.8123594406961964,0.7912747648589153,0.7912747648589153,0.02108467583728102,0.7912747648589153,0.8123594406961964,2,0.02108467583728102,0.02108467583728102,0.0,0.9337779895188185,0.9337779895188185,1.0
2958.png,0.7773963069499861,0.7773963069499861,0.7755292362212067,0.0018670707287793409,0.7773963069499861,0.7773963069499861,3,0.0,0.0018670707287793409,0.0018670707287793409,1.0,0.9578995020371208,0.9578995020371208
2959.png,0.9067982456140351,0.9067982456140351,0.9067982456140351,0.0,0.9067982456140351,0.9067982456140351,2,0.0,0.0,0.0,1.0,1.0,1.0
296.png,0.587012987012987,0.7255390616534836,0.7255390616534836,0.1385260746404966,0.7255390616534836,0.7255390616534836,2,0.1385260746404966,0.1385260746404966,0.0,0.9005847953216374,0.9005847953216374,1.0
2961.png,0.7747330960854093,0.7764162670928787,0.7559254568481998,0.020490810244678914,0.7747330960854093,0.7764162670928787,3,0.0016831710074693973,0.018807639237209517,0.020490810244678914,0.9772727272727273,0.9318181818181818,0.9545454545454546
2968.png,0.918784255107125,0.9181432493137011,0.9181432493137011,0.0006410057934239655,0.9181432493137011,0.918784255107125,2,0.0006410057934239655,0.0006410057934239655,0.0,0.9014799154334038,0.9014799154334038,1.0
2969.png,0.60625,0.5798218795693207,0.534672537149147,0.07157746285085298,0.5798218795693207,0.60625,3,0.026428120430679214,0.07157746285085298,0.045149342420173766,0.8928571428571429,0.6592203241349102,0.7366617719040627
2977.png,0.914538822303283,0.914538822303283,0.914538822303283,0.0,0.914538822303283,0.914538822303283,2,0.0,0.0,0.0,1.0,1.0,1.0
2978.png,0.9344005568122499,0.9357541899441341,0.9357541899441341,0.001353633131884191,0.9357541899441341,0.9357541899441341,3,0.001353633131884191,0.001353633131884191,0.0,0.972972972972973,0.972972972972973,1.0
2979.png,0.9471386246686418,0.9471386246686418,0.949249920204277,0.0021112955356351604,0.9471386246686418,0.949249920204277,3,0.0,0.0021112955356351604,0.0021112955356351604,1.0,0.9,0.9
2980.png,0.9336269267065115,0.9337529504327301,0.9335010218519101,0.00025192858082001557,0.9336269267065115,0.9337529504327301,3,0.0001260237262186159,0.00012590485460139966,0.00025192858082001557,0.9655172413793104,0.9443137254901961,0.9772727272727273
2981.png,0.784785748675975,0.7843893037822212,0.7843893037822212,0.000396444893753789,0.7843893037822212,0.784785748675975,3,0.000396444893753789,0.000396444893753789,0.0,0.967741935483871,0.967741935483871,1.0
2982.png,0.9040152963671129,0.0,0.9321965083231831,0.9321965083231831,0.9040152963671129,0.9321965083231831,3,0.9040152963671129,0.028181211956070262,0.9321965083231831,0.9333333333333333,0.9526041666666667,0.9209549071618037
2984.png,0.820433135864815,0.8223773511731627,0.8223773511731627,0.001944215308347652,0.8223773511731627,0.8223773511731627,2,0.001944215308347652,0.001944215308347652,0.0,0.96875,0.96875,1.0
2990.png,0.8284029842959253,0.8258266076542568,0.6525227460711331,0.17588023822479215,0.8258266076542568,0.8284029842959253,3,0.002576376641668543,0.17588023822479215,0.1733038615831236,0.9534883720930233,0.8710622710622711,0.9135531135531135
2991.png,0.7591792656587473,0.7593420083476553,0.7595446069290411,0.0003653412702938619,0.7593420083476553,0.7595446069290411,3,0.00016274268890803523,0.0003653412702938619,0.00020259858138582665,0.9411764705882353,0.9852941176470589,0.9558823529411765
3001.png,0.008298755186721992,0.008298755186721992,0.006034650574265135,0.0022641046124568564,0.008298755186721992,0.008298755186721992,3,0.0,0.0022641046124568564,0.0022641046124568564,1.0,0.96875,0.96875
3008.png,0.7707808564231738,0.7706376049104346,0.7467766890149562,0.024004167408217647,0.7706376049104346,0.7707808564231738,3,0.00014325151273919534,0.024004167408217647,0.02386091589547845,0.9830508474576272,0.8870967741935484,0.9027237354085603
3015.png,0.9570009184269851,0.9569793668031075,0.9554846295985218,0.0015162888284633302,0.9569793668031075,0.9570009184269851,3,2.155162387762477e-05,0.0015162888284633302,0.0014947372045857055,0.9160493827160494,0.7098765432098766,0.7749326145552561
3016.png,0.9223027068242471,0.9349023157577129,0.9349023157577129,0.012599608933465789,0.9349023157577129,0.9349023157577129,2,0.012599608933465789,0.012599608933465789,0.0,0.9015501767745445,0.9015501767745445,1.0
3018.png,0.5457567949463885,0.5421214898758436,0.5399766316140878,0.005780163332300692,0.5421214898758436,0.5457567949463885,3,0.003635305070544881,0.005780163332300692,0.002144858261755811,0.9333333333333333,0.9148936170212766,0.9347496206373292
3021.png,0.7274081429990069,0.7274081429990069,0.7274081429990069,0.0,0.7274081429990069,0.7274081429990069,3,0.0,0.0,0.0,1.0,1.0,1.0
3031.png,0.3755504499329887,0.33293077629100043,0.3325621461973911,0.04298830373559759,0.33293077629100043,0.3755504499329887,3,0.042619673641988265,0.04298830373559759,0.0003686300936093234,0.9418758256274768,0.8857142857142857,0.8594449418084154
3039.png,0.7478684531059683,0.0,0.0,0.7478684531059683,0.0,0.7478684531059683,3,0.7478684531059683,0.7478684531059683,0.0,0.0,0.0,1.0
304.png,0.6996555844520981,0.7107299728090357,0.6932692986792852,0.017460674129750497,0.6996555844520981,0.7107299728090357,3,0.011074388356937637,0.006386285772812861,0.017460674129750497,0.9636363636363636,0.9642739000992392,0.9291859695565851
3045.png,0.8043641835966893,0.8035256893174627,0.8020235578375113,0.002340625759177928,0.8035256893174627,0.8043641835966893,3,0.0008384942792265537,0.002340625759177928,0.001502131479951374,0.9399644760213144,0.811046511627907,0.8239202657807309
3046.png,0.6948478003657094,0.5952677459526775,0.5811368688472531,0.11371093151845624,0.5952677459526775,0.6948478003657094,3,0.09958005441303186,0.11371093151845624,0.014130877105424378,0.5461672473867596,0.4442508710801394,0.8133971291866029
3047.png,0.9251700680272109,0.9258343634116193,0.9265885256014805,0.001418457574269616,0.9258343634116193,0.9265885256014805,3,0.0006642953844083754,0.001418457574269616,0.0007541621898612405,0.9402843601895735,0.9411764705882353,0.9402573529411765
3051.png,0.6663367736462604,0.6663367736462604,0.638581252262034,0.027755521384226434,0.6663367736462604,0.6663367736462604,3,0.0,0.027755521384226434,0.027755521384226434,1.0,0.7149643705463183,0.7149643705463183
3056.png,0.4817178645988667,0.47654734024757445,0.5831126802000588,0.10656533995248435,0.4817178645988667,0.5831126802000588,3,0.005170524351292227,0.10139481560119212,0.10656533995248435,0.832983193277311,0.711864406779661,0.7918343875790684
3063.png,0.8738494856524093,0.8759880076315072,0.8675105485232067,0.008477459108300445,0.8738494856524093,0.8759880076315072,3,0.002138521979097918,0.0063389371292025265,0.008477459108300445,0.95,0.8,0.8421052631578947
311.png,0.7822911912368782,0.7822911912368782,0.7822911912368782,0.0,0.7822911912368782,0.7822911912368782,2,0.0,0.0,0.0,1.0,1.0,1.0
32.png,0.6263782866836302,0.634417808219178,0.634417808219178,0.008039521535547878,0.634417808219178,0.634417808219178,2,0.008039521535547878,0.008039521535547878,0.0,0.9795918367346939,0.9795918367346939,1.0
321.png,0.8389307745030843,0.8485549132947977,0.8485549132947977,0.009624138791713421,0.8485549132947977,0.8485549132947977,2,0.009624138791713421,0.009624138791713421,0.0,0.8651026392961877,0.8651026392961877,1.0
323.png,0.912258338644572,0.9123777116120799,0.912258338644572,0.00011937296750796911,0.912258338644572,0.9123777116120799,3,0.00011937296750796911,0.0,0.00011937296750796911,0.941991341991342,1.0,0.941991341991342
324.png,0.906468124709167,0.6396854006226446,0.6427513575777521,0.2667827240865225,0.6427513575777521,0.906468124709167,3,0.2667827240865225,0.2637167671314149,0.003065956955107585,0.9035202086049544,0.9166666666666666,0.984375
332.png,0.0,0.0,0.009011145364002845,0.009011145364002845,0.0,0.009011145364002845,3,0.0,0.009011145364002845,0.009011145364002845,0.9215686274509803,0.8553971486761711,0.8496824276640791
333.png,0.8530844155844156,0.8530844155844156,0.8530844155844156,0.0,0.8530844155844156,0.8530844155844156,2,0.0,0.0,0.0,1.0,1.0,1.0
350.png,0.9485294117647058,0.9490445859872612,0.9497179298503802,0.0011885180856743283,0.9490445859872612,0.9497179298503802,3,0.0005151742225553146,0.0011885180856743283,0.0006733438631190136,0.9761904761904762,0.8771566597653554,0.8979310344827586
351.png,0.9408787669657235,0.9404186795491143,0.9404186795491143,0.0004600874166091895,0.9404186795491143,0.9408787669657235,2,0.0004600874166091895,0.0004600874166091895,0.0,0.9736842105263158,0.9736842105263158,1.0
354.png,0.8292055323255066,0.8313641245972073,0.8292055323255066,0.0021585922717006767,0.8292055323255066,0.8313641245972073,3,0.0021585922717006767,0.0,0.0021585922717006767,0.9838709677419355,1.0,0.9838709677419355
404.png,0.9534792036270452,0.9530451866404716,0.9530451866404716,0.00043401698657363763,0.9530451866404716,0.9534792036270452,2,0.00043401698657363763,0.00043401698657363763,0.0,0.960691823899371,0.960691823899371,1.0
41.png,0.9443762781186094,0.9443762781186094,0.9443762781186094,0.0,0.9443762781186094,0.9443762781186094,3,0.0,0.0,0.0,1.0,0.9696969696969697,0.9696969696969697
415.png,0.5947605403192796,0.5924566768603465,0.5779014308426074,0.01685910947667224,0.5924566768603465,0.5947605403192796,3,0.0023038634589330753,0.01685910947667224,0.014555246017739165,0.9841269841269841,0.8962085308056872,0.9095719095719096
429.png,0.9176079734219269,0.9174352705856206,0.9174352705856206,0.00017270283630632655,0.9174352705856206,0.9176079734219269,2,0.00017270283630632655,0.00017270283630632655,0.0,0.9609375,0.9609375,1.0
442.png,0.9067400275103163,0.9066226380480645,0.906221325013764,0.0005187024965523923,0.9066226380480645,0.9067400275103163,3,0.00011738946225181568,0.0005187024965523923,0.00040131303430057663,0.9782608695652174,0.9787234042553191,0.9578898658028691
443.png,0.9571466881201395,0.9581838625046849,0.9581838625046849,0.001037174384545425,0.9581838625046849,0.9581838625046849,2,0.001037174384545425,0.001037174384545425,0.0,0.990990990990991,0.990990990990991,1.0
445.png,0.8191588165052408,0.8191588165052408,0.8191588165052408,0.0,0.8191588165052408,0.8191588165052408,2,0.0,0.0,0.0,1.0,1.0,1.0
452.png,0.9412653446647781,0.9172427414576338,0.9172427414576338,0.024022603207144222,0.9172427414576338,0.9412653446647781,3,0.024022603207144222,0.024022603207144222,0.0,0.5543836519446276,0.5543836519446276,1.0
