filename,mean_pairwise_abs,prompt_range,prompt_min,prompt_max,prompt_oracle
malignant_000046.png,0.21149720382513282,0.4643649815043156,0.0,0.4643649815043156,0.4643649815043156
malignant_000048.png,0.0,0.0,0.0,0.0,0.0
malignant_000050.png,0.0,0.0,0.0,0.0,0.0
malignant_000053.png,0.018056399518851074,0.09295234744055747,0.5643277585723628,0.6572801060129203,0.6572801060129203
malignant_000054.png,0.017265314479566193,0.055155572759903015,0.8251312974129547,0.8802868701728577,0.8802868701728577
malignant_000055.png,0.033235973234908164,0.11048291284999956,0.6116032771597948,0.7220861900097943,0.7220861900097943
malignant_000057.png,0.07255001063118212,0.18652272033295964,0.4484298863021115,0.6349526066350711,0.6349526066350711
malignant_000136.png,0.05088414960883078,0.5088414960883078,0.0,0.5088414960883078,0.5088414960883078
malignant_000137.png,0.0,0.0,0.0,0.0,0.0
malignant_000138.png,0.031152018728010232,0.12438026910022326,0.5410427949453117,0.665423064045535,0.665423064045535
malignant_000140.png,0.009794169257940464,0.0376031775855035,0.0124026916479746,0.0500058692334781,0.0500058692334781
malignant_000142.png,0.004956557018506331,0.012736522482678508,0.1439749608763693,0.1567114833590478,0.1567114833590478
malignant_000143.png,0.3121424553191703,0.6450623594356982,0.0,0.6450623594356982,0.6450623594356982
malignant_000145.png,0.03542811735720979,0.08870685262713962,0.6494718587419203,0.7381787113690599,0.7381787113690599
malignant_000295.png,0.12032831965917948,0.3287347383155766,0.0,0.3287347383155766,0.3287347383155766
malignant_000296.png,0.17407181438792638,0.5625717566016073,0.0,0.5625717566016073,0.5625717566016073
malignant_000297.png,0.0009665515318154859,0.008214799360074299,0.1586997235351823,0.1669145228952566,0.1669145228952566
malignant_000298.png,0.06931995225172052,0.2559653701324859,0.0090209604669673,0.2649863305994532,0.2649863305994532
malignant_000299.png,0.15092041209110235,0.5103223748779089,0.0123536461694477,0.5226760210473566,0.5226760210473566
malignant_000301.png,0.02608107449985394,0.06185754189944126,0.8156424581005587,0.8775,0.8775
malignant_000302.png,0.037514731534766255,0.0958452803118614,0.0003052236853579,0.0961505039972193,0.0961505039972193
malignant_000303.png,0.02197479389058126,0.06282437938995866,0.6747017287557828,0.7375261081457415,0.7375261081457415
malignant_000304.png,0.30815529702392036,0.7085533262935586,0.0,0.7085533262935586,0.7085533262935586
malignant_000305.png,0.0809791408817729,0.2751800036082727,0.0,0.2751800036082727,0.2751800036082727
malignant_000309.png,0.018056399518851074,0.09295234744055747,0.5643277585723628,0.6572801060129203,0.6572801060129203
malignant_000310.png,0.017265314479566193,0.055155572759903015,0.8251312974129547,0.8802868701728577,0.8802868701728577
